Timestamp,SceneName,CD_Ratio,IsGrabbed,LeftCtrl_PosX,LeftCtrl_PosY,LeftCtrl_PosZ,LeftCtrl_RotX,LeftCtrl_RotY,LeftCtrl_RotZ,RightCtrl_PosX,RightCtrl_PosY,RightCtrl_PosZ,RightCtrl_RotX,RightCtrl_RotY,RightCtrl_RotZ,Head_PosX,Head_PosY,Head_PosZ,Head_RotX,Head_RotY,Head_RotZ,TargetObj_PosX,TargetObj_PosY,TargetObj_PosZ,TargetObj_RotX,TargetObj_RotY,TargetObj_RotZ,EyeGaze_OriginX,EyeGaze_OriginY,EyeGaze_OriginZ,EyeGaze_DirX,EyeGaze_DirY,EyeGaze_DirZ,Gaze_DeviationAngle,IsGazeValid
23.1948,CoreSystemMain,0.500,0,-0.0937,0.5066,0.1720,317.54,324.40,32.37,0.0928,0.5697,0.2565,281.14,20.18,335.29,0.0256,0.9079,0.1504,4.57,358.25,0.70,0.0371,0.5269,1.0732,0.00,0.02,0.00,0.0256,0.9079,0.1504,-0.0305,-0.0797,0.9964,18.02,0
23.2061,CoreSystemMain,0.500,0,-0.0934,0.5069,0.1719,317.54,324.42,32.43,0.0935,0.5695,0.2566,281.39,20.37,334.91,0.0256,0.9078,0.1504,4.57,358.25,0.70,0.0371,0.5269,1.0732,0.00,0.02,0.00,0.0256,0.9078,0.1504,-0.0304,-0.0798,0.9964,18.01,0
23.2170,CoreSystemMain,0.500,0,-0.0932,0.5071,0.1720,317.52,324.42,32.48,0.0939,0.5692,0.2567,281.47,21.08,334.10,0.0256,0.9078,0.1505,4.59,358.26,0.70,0.0376,0.5245,1.0722,0.00,0.02,0.00,0.0256,0.9078,0.1505,-0.0303,-0.0801,0.9963,18.15,0
23.2280,CoreSystemMain,0.500,0,-0.0931,0.5075,0.1719,317.43,324.29,32.64,0.0944,0.5691,0.2567,281.21,23.27,331.89,0.0256,0.9078,0.1506,4.60,358.24,0.69,0.0376,0.5245,1.0722,0.00,0.02,0.00,0.0256,0.9078,0.1506,-0.0306,-0.0801,0.9963,18.14,0
23.2393,CoreSystemMain,0.500,0,-0.0930,0.5077,0.1719,317.40,324.23,32.73,0.0949,0.5688,0.2567,281.13,24.40,330.76,0.0256,0.9077,0.1506,4.57,358.24,0.71,0.0380,0.5182,1.0712,0.00,0.02,0.00,0.0256,0.9077,0.1506,-0.0306,-0.0797,0.9963,18.52,0
23.2503,CoreSystemMain,0.500,0,-0.0929,0.5082,0.1718,317.33,324.04,32.88,0.0956,0.5685,0.2567,280.76,25.15,330.42,0.0255,0.9077,0.1507,4.61,358.21,0.69,0.0385,0.5080,1.0702,0.00,0.02,0.00,0.0255,0.9077,0.1507,-0.0311,-0.0804,0.9963,19.05,0
23.2617,CoreSystemMain,0.500,0,-0.0929,0.5085,0.1718,317.30,323.93,32.99,0.0961,0.5681,0.2566,280.44,24.48,331.60,0.0255,0.9077,0.1508,4.62,358.19,0.69,0.0385,0.5080,1.0702,0.00,0.02,0.00,0.0255,0.9077,0.1508,-0.0315,-0.0806,0.9962,19.04,0
23.2726,CoreSystemMain,0.500,0,-0.0928,0.5088,0.1718,317.29,323.83,33.11,0.0967,0.5678,0.2565,280.24,23.94,332.49,0.0254,0.9077,0.1509,4.63,358.17,0.67,0.0390,0.4938,1.0692,0.00,0.02,0.00,0.0254,0.9077,0.1509,-0.0318,-0.0808,0.9962,19.79,0
23.2836,CoreSystemMain,0.500,0,-0.0930,0.5095,0.1718,317.22,323.55,33.38,0.0975,0.5671,0.2559,279.94,21.37,335.66,0.0253,0.9076,0.1509,4.65,358.15,0.66,0.0390,0.4938,1.0692,0.00,0.02,0.00,0.0253,0.9076,0.1509,-0.0322,-0.0810,0.9962,19.78,0
23.2951,CoreSystemMain,0.500,0,-0.0930,0.5099,0.1718,317.17,323.46,33.50,0.0980,0.5667,0.2558,279.87,20.80,336.44,0.0252,0.9076,0.1510,4.67,358.13,0.65,0.0395,0.4757,1.0682,0.00,0.02,0.00,0.0252,0.9076,0.1510,-0.0325,-0.0814,0.9962,20.71,0
23.3059,CoreSystemMain,0.500,0,-0.0932,0.5104,0.1718,317.02,323.41,33.56,0.0989,0.5659,0.2551,279.80,20.49,337.01,0.0251,0.9076,0.1511,4.69,358.08,0.66,0.0395,0.4757,1.0682,0.00,0.02,0.00,0.0251,0.9076,0.1511,-0.0333,-0.0818,0.9961,20.70,0
23.3171,CoreSystemMain,0.500,0,-0.0934,0.5107,0.1719,316.91,323.37,33.54,0.0997,0.5653,0.2547,279.78,20.77,336.87,0.0250,0.9076,0.1511,4.71,358.04,0.68,0.0400,0.4537,1.0672,0.00,0.02,0.00,0.0250,0.9076,0.1511,-0.0340,-0.0822,0.9960,21.82,0
23.3282,CoreSystemMain,0.500,0,-0.0936,0.5110,0.1720,316.79,323.33,33.48,0.1005,0.5645,0.2540,279.94,21.55,336.06,0.0249,0.9076,0.1512,4.73,358.00,0.69,0.0404,0.4278,1.0661,0.00,0.02,0.00,0.0249,0.9076,0.1512,-0.0348,-0.0824,0.9960,23.12,0
23.3392,CoreSystemMain,0.500,0,-0.0940,0.5112,0.1720,316.67,323.14,33.30,0.1016,0.5629,0.2528,280.22,22.11,335.44,0.0247,0.9076,0.1513,4.73,357.96,0.71,0.0404,0.4278,1.0661,0.00,0.02,0.00,0.0247,0.9076,0.1513,-0.0354,-0.0825,0.9960,23.12,0
23.3504,CoreSystemMain,0.500,0,-0.0942,0.5113,0.1721,316.67,322.99,33.39,0.1023,0.5619,0.2522,280.35,21.81,335.79,0.0246,0.9075,0.1513,4.74,357.92,0.73,0.0409,0.3979,1.0651,0.00,0.02,0.00,0.0246,0.9075,0.1513,-0.0361,-0.0826,0.9959,24.58,0
23.3616,CoreSystemMain,0.500,0,-0.0946,0.5113,0.1721,316.73,322.84,33.65,0.1032,0.5595,0.2510,280.82,20.92,336.74,0.0245,0.9075,0.1514,4.76,357.88,0.75,0.0409,0.3979,1.0651,0.00,0.02,0.00,0.0245,0.9075,0.1514,-0.0369,-0.0830,0.9959,24.57,0
23.3726,CoreSystemMain,0.500,0,-0.0948,0.5113,0.1722,316.83,322.82,33.75,0.1038,0.5574,0.2501,281.20,20.03,337.74,0.0243,0.9075,0.1514,4.77,357.84,0.77,0.0414,0.3641,1.0641,0.00,0.02,0.00,0.0243,0.9075,0.1514,-0.0375,-0.0832,0.9958,26.17,0
23.3836,CoreSystemMain,0.500,0,-0.0952,0.5111,0.1723,316.89,322.86,33.70,0.1043,0.5552,0.2492,281.59,19.27,338.59,0.0242,0.9074,0.1515,4.77,357.79,0.79,0.0414,0.3641,1.0641,0.00,0.02,0.00,0.0242,0.9074,0.1515,-0.0384,-0.0832,0.9958,26.17,0
23.3948,CoreSystemMain,0.500,0,-0.0955,0.5109,0.1724,317.00,322.90,33.57,0.1046,0.5518,0.2480,282.29,18.31,339.57,0.0241,0.9074,0.1515,4.79,357.76,0.81,0.0419,0.3264,1.0631,0.00,0.02,0.00,0.0241,0.9074,0.1515,-0.0390,-0.0834,0.9957,27.90,0
23.4148,CoreSystemMain,0.500,0,-0.0958,0.5103,0.1725,316.97,322.83,33.41,0.1047,0.5447,0.2454,284.19,15.33,342.33,0.0239,0.9073,0.1515,4.81,357.70,0.83,0.0423,0.2848,1.0621,0.00,0.02,0.00,0.0239,0.9073,0.1515,-0.0400,-0.0838,0.9957,29.72,0
23.4187,CoreSystemMain,0.500,0,-0.0959,0.5099,0.1724,316.96,322.83,33.34,0.1044,0.5419,0.2446,285.04,14.56,343.08,0.0239,0.9073,0.1515,4.81,357.70,0.83,0.0423,0.2848,1.0621,0.00,0.02,0.00,0.0239,0.9073,0.1515,-0.0399,-0.0838,0.9957,29.72,0
23.4283,CoreSystemMain,0.500,0,-0.0960,0.5097,0.1724,316.97,322.81,33.30,0.1043,0.5382,0.2434,286.08,13.52,344.00,0.0239,0.9073,0.1515,4.81,357.70,0.83,0.0428,0.2392,1.0611,0.00,0.02,0.00,0.0239,0.9073,0.1515,-0.0399,-0.0839,0.9957,31.64,0
23.4392,CoreSystemMain,0.500,0,-0.0961,0.5094,0.1725,317.00,322.79,33.23,0.1043,0.5348,0.2423,287.03,12.56,344.70,0.0239,0.9073,0.1514,4.83,357.72,0.82,0.0428,0.2392,1.0611,0.00,0.02,0.00,0.0239,0.9073,0.1514,-0.0397,-0.0842,0.9957,31.62,0
23.4570,CoreSystemMain,0.500,0,-0.0960,0.5088,0.1725,317.10,322.82,33.14,0.1041,0.5271,0.2401,289.19,9.98,346.52,0.0239,0.9073,0.1513,4.80,357.77,0.81,0.0433,0.1897,1.0601,0.00,0.02,0.00,0.0239,0.9073,0.1513,-0.0387,-0.0836,0.9957,33.64,0
23.4615,CoreSystemMain,0.500,0,-0.0960,0.5085,0.1724,317.17,322.91,33.06,0.1038,0.5241,0.2394,290.13,8.60,347.47,0.0239,0.9073,0.1513,4.76,357.79,0.81,0.0433,0.1897,1.0601,0.00,0.02,0.00,0.0239,0.9073,0.1513,-0.0384,-0.0829,0.9958,33.68,0
23.4726,CoreSystemMain,0.500,0,-0.0960,0.5080,0.1724,317.34,323.04,33.00,0.1035,0.5176,0.2377,292.13,6.48,348.93,0.0240,0.9074,0.1513,4.70,357.89,0.84,0.0438,0.1363,1.0591,0.00,0.02,0.00,0.0240,0.9074,0.1513,-0.0366,-0.0819,0.9960,35.77,0
23.4837,CoreSystemMain,0.500,0,-0.0959,0.5076,0.1723,317.42,323.07,32.96,0.1035,0.5120,0.2364,293.86,5.26,349.76,0.0241,0.9075,0.1512,4.64,357.99,0.85,0.0438,0.1363,1.0591,0.00,0.02,0.00,0.0241,0.9075,0.1512,-0.0350,-0.0808,0.9961,35.82,0
23.4949,CoreSystemMain,0.500,0,-0.0958,0.5071,0.1722,317.56,323.13,32.97,0.1035,0.5051,0.2351,296.07,4.40,350.60,0.0244,0.9076,0.1512,4.58,358.13,0.92,0.0442,0.0790,1.0580,0.00,0.02,0.00,0.0244,0.9076,0.1512,-0.0326,-0.0799,0.9963,37.93,0
23.5058,CoreSystemMain,0.500,0,-0.0956,0.5067,0.1721,317.66,323.24,32.92,0.1038,0.4979,0.2337,298.45,3.87,351.43,0.0246,0.9076,0.1511,4.54,358.30,1.01,0.0442,0.0790,1.0580,0.00,0.02,0.00,0.0246,0.9076,0.1511,-0.0296,-0.0791,0.9964,37.96,0
23.5170,CoreSystemMain,0.500,0,-0.0953,0.5065,0.1718,317.70,323.37,32.86,0.1043,0.4905,0.2321,301.54,3.55,352.71,0.0248,0.9076,0.1509,4.52,358.45,1.11,0.0444,0.0758,1.0578,359.82,0.02,359.90,0.0248,0.9076,0.1509,-0.0269,-0.0788,0.9965,38.08,0
23.5282,CoreSystemMain,0.500,0,-0.0950,0.5062,0.1717,317.75,323.46,32.78,0.1048,0.4837,0.2306,304.18,3.26,353.65,0.0252,0.9076,0.1507,4.53,358.71,1.25,0.0443,0.0751,1.0579,359.89,0.02,359.95,0.0252,0.9076,0.1507,-0.0225,-0.0789,0.9966,38.07,0
23.5391,CoreSystemMain,0.500,0,-0.0947,0.5063,0.1714,317.82,323.61,32.76,0.1054,0.4773,0.2288,306.93,3.02,354.83,0.0254,0.9076,0.1506,4.54,358.81,1.25,0.0443,0.0751,1.0579,359.89,0.02,359.95,0.0254,0.9076,0.1506,-0.0207,-0.0791,0.9967,38.05,0
23.5503,CoreSystemMain,0.500,0,-0.0943,0.5063,0.1712,317.99,323.67,32.88,0.1060,0.4697,0.2266,309.91,2.22,355.86,0.0255,0.9077,0.1504,4.52,358.94,1.24,0.0443,0.0750,1.0580,359.97,0.02,359.99,0.0255,0.9077,0.1504,-0.0184,-0.0788,0.9967,38.06,0
23.5615,CoreSystemMain,0.500,0,-0.0939,0.5067,0.1709,318.42,323.56,33.54,0.1066,0.4625,0.2233,311.80,1.07,356.40,0.0256,0.9077,0.1503,4.49,359.04,1.22,0.0443,0.0750,1.0580,359.97,0.02,359.99,0.0256,0.9077,0.1503,-0.0167,-0.0783,0.9968,38.08,0
23.5725,CoreSystemMain,0.500,0,-0.0938,0.5068,0.1708,318.70,323.50,33.93,0.1070,0.4569,0.2212,313.19,0.31,356.71,0.0257,0.9078,0.1503,4.44,359.11,1.19,0.0442,0.0750,1.0581,0.01,0.01,0.01,0.0257,0.9078,0.1503,-0.0155,-0.0774,0.9969,38.13,0
23.5840,CoreSystemMain,0.500,0,-0.0935,0.5072,0.1705,319.05,323.34,34.59,0.1073,0.4511,0.2179,313.80,359.25,357.00,0.0256,0.9079,0.1502,4.37,359.14,1.19,0.0442,0.0750,1.0581,0.01,0.01,0.01,0.0256,0.9079,0.1502,-0.0149,-0.0763,0.9970,38.20,0
23.5948,CoreSystemMain,0.500,0,-0.0933,0.5076,0.1703,319.08,323.17,34.81,0.1076,0.4460,0.2144,313.38,358.34,357.23,0.0256,0.9079,0.1502,4.32,359.13,1.17,0.0442,0.0750,1.0581,0.02,0.01,0.01,0.0256,0.9079,0.1502,-0.0151,-0.0754,0.9970,38.25,0
23.6058,CoreSystemMain,0.500,0,-0.0931,0.5078,0.1702,319.04,323.17,34.78,0.1080,0.4405,0.2116,313.94,358.08,357.37,0.0256,0.9079,0.1501,4.28,359.10,1.14,0.0442,0.0750,1.0581,0.02,0.01,0.01,0.0256,0.9079,0.1501,-0.0156,-0.0746,0.9971,38.29,0
23.6173,CoreSystemMain,0.500,0,-0.0930,0.5081,0.1701,318.59,323.26,34.40,0.1088,0.4361,0.2086,314.39,359.07,357.12,0.0255,0.9079,0.1501,4.27,359.06,1.12,0.0442,0.0750,1.0581,0.01,0.02,0.00,0.0255,0.9079,0.1501,-0.0164,-0.0745,0.9971,38.30,0
23.6285,CoreSystemMain,0.500,0,-0.0929,0.5084,0.1700,318.22,323.40,34.06,0.1095,0.4316,0.2063,315.84,359.36,357.38,0.0254,0.9079,0.1500,4.27,358.98,1.12,0.0442,0.0750,1.0580,0.00,0.02,0.00,0.0254,0.9079,0.1500,-0.0177,-0.0745,0.9971,38.30,0
23.6397,CoreSystemMain,0.500,0,-0.0928,0.5086,0.1700,317.93,323.49,33.78,0.1100,0.4275,0.2040,317.43,359.50,358.07,0.0254,0.9079,0.1500,4.27,358.92,1.11,0.0442,0.0750,1.0580,0.00,0.02,0.00,0.0254,0.9079,0.1500,-0.0188,-0.0744,0.9970,38.31,0
23.6507,CoreSystemMain,0.500,0,-0.0926,0.5089,0.1701,317.59,323.64,33.45,0.1104,0.4240,0.2016,318.98,359.27,358.86,0.0253,0.9079,0.1498,4.30,358.82,1.11,0.0442,0.0750,1.0580,0.00,0.02,0.00,0.0253,0.9079,0.1498,-0.0205,-0.0750,0.9970,38.27,0
23.6620,CoreSystemMain,0.500,0,-0.0927,0.5091,0.1703,317.69,323.53,33.54,0.1106,0.4216,0.1993,320.00,358.46,358.54,0.0252,0.9078,0.1497,4.33,358.75,1.11,0.0442,0.0750,1.0580,0.00,0.02,0.00,0.0252,0.9078,0.1497,-0.0217,-0.0754,0.9969,38.25,0
23.6728,CoreSystemMain,0.500,0,-0.0927,0.5093,0.1705,317.87,323.39,33.79,0.1107,0.4188,0.1973,320.80,358.09,357.92,0.0252,0.9078,0.1496,4.34,358.69,1.10,0.0442,0.0750,1.0580,0.00,0.02,0.00,0.0252,0.9078,0.1496,-0.0227,-0.0758,0.9969,38.23,0
23.6839,CoreSystemMain,0.500,0,-0.0928,0.5095,0.1706,318.07,323.22,34.12,0.1110,0.4166,0.1955,321.39,358.12,356.66,0.0252,0.9078,0.1494,4.36,358.63,1.08,0.0442,0.0750,1.0580,0.00,0.02,0.00,0.0252,0.9078,0.1494,-0.0239,-0.0761,0.9968,38.20,0
23.6950,CoreSystemMain,0.500,0,-0.0928,0.5096,0.1707,318.18,323.09,34.41,0.1114,0.4146,0.1939,322.37,358.65,355.39,0.0252,0.9078,0.1493,4.38,358.61,1.08,0.0442,0.0750,1.0580,0.00,0.02,0.00,0.0252,0.9078,0.1493,-0.0241,-0.0764,0.9968,38.18,0
23.7062,CoreSystemMain,0.500,0,-0.0929,0.5098,0.1709,318.21,323.03,34.54,0.1119,0.4135,0.1928,323.75,359.87,354.03,0.0253,0.9078,0.1492,4.40,358.61,1.08,0.0442,0.0750,1.0580,0.00,0.02,0.00,0.0253,0.9078,0.1492,-0.0242,-0.0767,0.9968,38.16,0
23.7174,CoreSystemMain,0.500,0,-0.0928,0.5099,0.1711,318.15,323.06,34.50,0.1127,0.4119,0.1918,325.29,1.15,352.85,0.0254,0.9078,0.1490,4.40,358.62,1.07,0.0442,0.0750,1.0580,0.00,0.02,0.00,0.0254,0.9078,0.1490,-0.0241,-0.0767,0.9968,38.16,0
23.7283,CoreSystemMain,0.500,0,-0.0927,0.5101,0.1713,317.83,323.24,34.08,0.1136,0.4116,0.1914,326.75,2.97,351.62,0.0255,0.9078,0.1489,4.38,358.64,1.06,0.0442,0.0750,1.0580,0.00,0.02,0.00,0.0255,0.9078,0.1489,-0.0236,-0.0764,0.9968,38.17,0
23.7395,CoreSystemMain,0.500,0,-0.0928,0.5103,0.1714,317.63,323.43,33.81,0.1142,0.4112,0.1907,327.10,3.78,351.54,0.0256,0.9079,0.1487,4.38,358.66,1.03,0.0442,0.0750,1.0580,0.00,0.02,0.00,0.0256,0.9079,0.1487,-0.0233,-0.0763,0.9968,38.17,0
23.7506,CoreSystemMain,0.500,0,-0.0929,0.5106,0.1714,317.46,323.55,33.62,0.1144,0.4108,0.1900,326.55,3.73,352.34,0.0257,0.9080,0.1486,4.35,358.68,1.01,0.0442,0.0750,1.0580,0.00,0.02,0.00,0.0257,0.9080,0.1486,-0.0231,-0.0758,0.9969,38.20,0
23.7617,CoreSystemMain,0.500,0,-0.0930,0.5108,0.1715,317.38,323.55,33.63,0.1145,0.4103,0.1894,325.80,3.19,353.37,0.0258,0.9082,0.1485,4.33,358.69,0.99,0.0442,0.0750,1.0580,0.00,0.02,0.00,0.0258,0.9082,0.1485,-0.0229,-0.0754,0.9969,38.22,0
23.7733,CoreSystemMain,0.500,0,-0.0931,0.5111,0.1715,317.34,323.45,33.76,0.1144,0.4103,0.1890,324.35,1.96,355.08,0.0259,0.9083,0.1483,4.28,358.70,0.99,0.0442,0.0750,1.0580,0.00,0.02,0.00,0.0259,0.9083,0.1483,-0.0226,-0.0746,0.9970,38.27,0
23.7841,CoreSystemMain,0.500,0,-0.0933,0.5114,0.1714,317.35,323.27,33.97,0.1142,0.4104,0.1890,322.91,0.58,357.11,0.0260,0.9084,0.1482,4.24,358.71,0.98,0.0442,0.0750,1.0580,0.00,0.02,0.00,0.0260,0.9084,0.1482,-0.0224,-0.0739,0.9970,38.31,0
23.7951,CoreSystemMain,0.500,0,-0.0934,0.5117,0.1714,317.32,323.16,34.05,0.1141,0.4103,0.1888,322.29,359.79,358.43,0.0261,0.9085,0.1481,4.18,358.71,0.98,0.0442,0.0750,1.0580,0.00,0.02,0.00,0.0261,0.9085,0.1481,-0.0224,-0.0728,0.9971,38.37,0
23.8062,CoreSystemMain,0.500,0,-0.0937,0.5119,0.1714,317.33,322.95,34.16,0.1137,0.4113,0.1893,321.84,359.31,359.18,0.0262,0.9086,0.1479,4.13,358.71,0.98,0.0442,0.0750,1.0580,0.00,0.02,0.00,0.0262,0.9086,0.1479,-0.0224,-0.0720,0.9972,38.42,0
23.8173,CoreSystemMain,0.500,0,-0.0939,0.5120,0.1713,317.31,322.88,34.16,0.1134,0.4122,0.1898,321.95,359.68,358.67,0.0262,0.9088,0.1478,4.07,358.70,0.97,0.0442,0.0750,1.0580,0.00,0.02,0.00,0.0262,0.9088,0.1478,-0.0227,-0.0710,0.9972,38.47,0
23.8284,CoreSystemMain,0.500,0,-0.0940,0.5122,0.1713,317.30,322.81,34.14,0.1131,0.4128,0.1901,322.36,0.25,357.72,0.0263,0.9089,0.1477,4.03,358.67,0.97,0.0442,0.0750,1.0580,0.00,0.02,0.00,0.0263,0.9089,0.1477,-0.0231,-0.0703,0.9973,38.52,0
23.8395,CoreSystemMain,0.500,0,-0.0942,0.5123,0.1713,317.29,322.78,34.12,0.1129,0.4143,0.1911,323.26,1.28,355.36,0.0264,0.9090,0.1476,3.99,358.66,0.96,0.0442,0.0750,1.0580,0.00,0.02,0.00,0.0264,0.9090,0.1476,-0.0233,-0.0696,0.9973,38.55,0
23.8505,CoreSystemMain,0.500,0,-0.0943,0.5121,0.1712,317.27,322.73,34.15,0.1128,0.4152,0.1916,323.86,1.90,353.70,0.0265,0.9091,0.1475,3.97,358.63,0.95,0.0442,0.0750,1.0580,0.00,0.02,0.00,0.0265,0.9091,0.1475,-0.0239,-0.0692,0.9973,38.58,0
23.8617,CoreSystemMain,0.500,0,-0.0944,0.5122,0.1713,317.25,322.69,34.18,0.1121,0.4161,0.1927,324.29,2.41,352.46,0.0266,0.9092,0.1474,3.94,358.62,0.95,0.0442,0.0750,1.0580,0.00,0.02,0.00,0.0266,0.9092,0.1474,-0.0241,-0.0687,0.9973,38.61,0
23.8728,CoreSystemMain,0.500,0,-0.0943,0.5120,0.1713,317.30,322.70,34.13,0.1110,0.4178,0.1949,324.25,2.71,352.65,0.0267,0.9092,0.1472,3.95,358.59,0.94,0.0442,0.0750,1.0580,0.00,0.02,0.00,0.0267,0.9092,0.1472,-0.0245,-0.0688,0.9973,38.60,0
23.8838,CoreSystemMain,0.500,0,-0.0942,0.5119,0.1713,317.38,322.74,34.11,0.1102,0.4191,0.1970,323.67,2.54,353.13,0.0268,0.9092,0.1471,3.94,358.58,0.93,0.0442,0.0750,1.0580,0.00,0.02,0.00,0.0268,0.9092,0.1471,-0.0247,-0.0687,0.9973,38.60,0
23.8952,CoreSystemMain,0.500,0,-0.0941,0.5118,0.1714,317.48,322.78,34.11,0.1095,0.4201,0.1987,323.11,2.12,353.96,0.0270,0.9093,0.1470,3.95,358.60,0.90,0.0442,0.0750,1.0580,0.00,0.02,0.00,0.0270,0.9093,0.1470,-0.0244,-0.0688,0.9973,38.59,0
23.9061,CoreSystemMain,0.500,0,-0.0938,0.5116,0.1714,317.65,322.88,34.13,0.1086,0.4217,0.2010,322.24,1.39,355.83,0.0272,0.9093,0.1468,3.97,358.61,0.88,0.0442,0.0750,1.0580,0.00,0.02,0.00,0.0272,0.9093,0.1468,-0.0242,-0.0693,0.9973,38.56,0
23.9173,CoreSystemMain,0.500,0,-0.0936,0.5116,0.1714,317.75,322.91,34.20,0.1079,0.4234,0.2032,321.72,1.08,356.61,0.0273,0.9093,0.1466,3.99,358.64,0.84,0.0442,0.0750,1.0580,0.00,0.02,0.00,0.0273,0.9093,0.1466,-0.0237,-0.0695,0.9973,38.54,0
23.9286,CoreSystemMain,0.500,0,-0.0932,0.5115,0.1714,317.81,323.02,34.23,0.1068,0.4262,0.2060,321.57,1.63,355.66,0.0275,0.9094,0.1465,4.01,358.67,0.80,0.0442,0.0750,1.0580,0.00,0.02,0.00,0.0275,0.9094,0.1465,-0.0231,-0.0700,0.9973,38.51,0
23.9395,CoreSystemMain,0.500,0,-0.0930,0.5115,0.1714,317.84,323.07,34.21,0.1062,0.4276,0.2075,321.60,1.90,355.16,0.0277,0.9094,0.1464,4.01,358.74,0.74,0.0442,0.0750,1.0580,0.00,0.02,0.00,0.0277,0.9094,0.1464,-0.0220,-0.0700,0.9973,38.50,0
23.9506,CoreSystemMain,0.500,0,-0.0926,0.5116,0.1713,317.78,323.23,34.16,0.1055,0.4307,0.2099,322.07,2.78,352.76,0.0280,0.9095,0.1462,4.03,358.77,0.69,0.0442,0.0750,1.0580,0.00,0.02,0.00,0.0280,0.9095,0.1462,-0.0214,-0.0702,0.9973,38.48,0
23.9618,CoreSystemMain,0.500,0,-0.0923,0.5118,0.1713,317.67,323.44,34.08,0.1046,0.4331,0.2121,322.22,3.30,351.15,0.0282,0.9096,0.1460,4.01,358.81,0.63,0.0442,0.0750,1.0580,0.00,0.02,0.00,0.0282,0.9096,0.1460,-0.0207,-0.0699,0.9973,38.50,0
23.9730,CoreSystemMain,0.500,0,-0.0920,0.5120,0.1712,317.57,323.63,33.95,0.1032,0.4362,0.2149,322.08,3.78,350.12,0.0285,0.9097,0.1459,3.96,358.86,0.59,0.0442,0.0750,1.0580,0.00,0.02,0.00,0.0285,0.9097,0.1459,-0.0199,-0.0690,0.9974,38.55,0
23.9840,CoreSystemMain,0.500,0,-0.0918,0.5122,0.1711,317.48,323.76,33.87,0.1019,0.4389,0.2175,321.63,3.90,349.93,0.0286,0.9099,0.1458,3.89,358.89,0.56,0.0442,0.0750,1.0580,0.00,0.02,0.00,0.0286,0.9099,0.1458,-0.0193,-0.0679,0.9975,38.61,0
23.9952,CoreSystemMain,0.500,0,-0.0916,0.5126,0.1709,317.32,323.79,33.87,0.1004,0.4432,0.2210,319.43,3.13,351.57,0.0289,0.9101,0.1458,3.81,358.92,0.53,0.0442,0.0750,1.0580,0.00,0.02,0.00,0.0289,0.9101,0.1458,-0.0189,-0.0664,0.9976,38.71,0
24.0060,CoreSystemMain,0.500,0,-0.0915,0.5128,0.1708,317.27,323.80,33.89,0.0994,0.4461,0.2236,318.26,2.81,352.36,0.0291,0.9103,0.1458,3.73,358.95,0.50,0.0442,0.0750,1.0580,0.00,0.02,0.00,0.0291,0.9103,0.1458,-0.0183,-0.0651,0.9977,38.78,0
24.0173,CoreSystemMain,0.500,0,-0.0915,0.5131,0.1707,317.27,323.73,33.94,0.0985,0.4502,0.2269,316.35,2.39,353.83,0.0293,0.9104,0.1457,3.68,358.98,0.47,0.0442,0.0750,1.0580,0.00,0.02,0.00,0.0293,0.9104,0.1457,-0.0178,-0.0642,0.9978,38.83,0
24.0285,CoreSystemMain,0.500,0,-0.0915,0.5133,0.1707,317.25,323.68,34.00,0.0976,0.4539,0.2297,315.16,2.52,354.10,0.0295,0.9105,0.1456,3.67,359.01,0.45,0.0442,0.0750,1.0580,0.00,0.02,0.00,0.0295,0.9105,0.1456,-0.0172,-0.0640,0.9978,38.84,0
24.0395,CoreSystemMain,0.500,0,-0.0916,0.5135,0.1708,317.27,323.63,34.06,0.0966,0.4587,0.2329,313.93,3.37,353.15,0.0297,0.9105,0.1455,3.69,359.04,0.44,0.0442,0.0750,1.0580,0.00,0.02,0.00,0.0297,0.9105,0.1455,-0.0166,-0.0643,0.9978,38.83,0
24.0506,CoreSystemMain,0.500,0,-0.0917,0.5136,0.1709,317.30,323.67,34.01,0.0956,0.4631,0.2351,313.15,4.41,351.50,0.0298,0.9105,0.1454,3.71,359.07,0.42,0.0442,0.0750,1.0580,0.00,0.02,0.00,0.0298,0.9105,0.1454,-0.0162,-0.0647,0.9978,38.80,0
24.0617,CoreSystemMain,0.500,0,-0.0917,0.5138,0.1710,317.29,323.71,33.97,0.0946,0.4671,0.2375,312.63,5.02,350.37,0.0299,0.9105,0.1454,3.74,359.08,0.42,0.0442,0.0750,1.0580,0.00,0.02,0.00,0.0299,0.9105,0.1454,-0.0160,-0.0652,0.9977,38.77,0
24.0728,CoreSystemMain,0.500,0,-0.0917,0.5139,0.1711,317.26,323.69,33.99,0.0937,0.4706,0.2397,312.03,5.39,349.86,0.0301,0.9105,0.1453,3.76,359.10,0.41,0.0442,0.0750,1.0580,0.00,0.02,0.00,0.0301,0.9105,0.1453,-0.0157,-0.0657,0.9977,38.74,0
24.0840,CoreSystemMain,0.500,0,-0.0919,0.5140,0.1713,317.24,323.66,33.99,0.0928,0.4739,0.2416,311.64,5.90,349.24,0.0301,0.9105,0.1453,3.79,359.10,0.40,0.0442,0.0750,1.0580,0.00,0.02,0.00,0.0301,0.9105,0.1453,-0.0156,-0.0661,0.9977,38.71,0
